"","Id","TimeToEnd","DistanceToRadar","Composite","HybridScan","HydrometerType","Kdp","RR1","RR2","RR3","RadarQualityIndex","Reflectivity","ReflectivityQC","RhoHV","Velocity","Zdr","LogWaterVolume","MassWeightedMean","MassWeightedSD","Expected"
"4291",542,0,"1.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.101732","10.0",NA,"0.935",NA,"5.4375","nan","nan","nan",0
"4292",542,0,"1.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.02526","12.0",NA,"0.868333",NA,"4.25","nan","nan","nan",0
"4293",542,0,"1.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0944415","10.5",NA,"0.928333",NA,"3.625","nan","nan","nan",0
"4294",542,0,"1.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0242676","12.0",NA,"0.701667",NA,"2.125","nan","nan","nan",0
"4295",542,0,"1.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0204484","14.0",NA,"0.818333",NA,"2.6875","nan","nan","nan",0
"4296",542,0,"1.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.160221","12.5",NA,"0.758333",NA,"1.875","nan","nan","nan",0
"4297",542,0,"1.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0218243","8.0",NA,"0.591667",NA,"2.0","nan","nan","nan",0
"4298",542,0,"1.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0144378","8.5",NA,"0.708333",NA,"2.75","nan","nan","nan",0
"4299",542,0,"1.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.00346956","11.5",NA,"0.668333",NA,"6.25","nan","nan","nan",0
"4300",542,0,"1.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0347551","8.0",NA,"0.888333",NA,"4.25","nan","nan","nan",0
"4301",542,0,"1.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.00355321","11.0",NA,"0.645",NA,"6.8125","nan","nan","nan",0
"4302",543,0,"97.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0337674","7.0",NA,"0.261667","9.0","3.8125","nan","nan","nan",0
"4303",543,0,"97.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0269664","4.0",NA,"0.695",NA,"4.0","nan","nan","nan",0
"4304",543,0,"97.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0665536","5.5",NA,"0.271667","12.5","2.5","nan","nan","nan",0
"4305",543,0,"97.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.152602","0.0",NA,"0.385","11.5","1.6875","nan","nan","nan",0
"4306",543,0,"97.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0487283","7.0",NA,"0.958333","1.0","4.0","nan","nan","nan",0
"4307",543,0,"97.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0571732","8.5",NA,"0.631667","9.5","4.5625","nan","nan","nan",0
"4308",543,0,"97.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0906696","7.5",NA,"0.518333","11.0","3.375","nan","nan","nan",0
"4309",543,0,"97.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0370234","9.5",NA,"0.535","10.0","5.25","nan","nan","nan",0
"4310",543,0,"97.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.10059","4.5",NA,"0.745","11.0","2.8125","nan","nan","nan",0
"4311",543,0,"97.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.130417","6.0",NA,"0.601667","13.5","0.375","nan","nan","nan",0
"4312",543,0,"97.0",NA,"3.0","8.0","0.0","0.0",NA,NA,"0.202093","4.0",NA,"0.728333","11.0","-2.1875","nan","nan","nan",0
"4313",543,0,"97.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.470786","2.0",NA,"0.811667","12.0","-1.3125","nan","nan","nan",0
"4314",543,0,"97.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0993407","4.0",NA,"0.418333","9.0","1.625","nan","nan","nan",0
"4315",544,0,"89.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"1.5",NA,"0.235",NA,"7.9375","nan","nan","nan",0
"4316",544,0,"89.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0245601","2.0",NA,"0.391667","-5.5","1.9375","nan","nan","nan",0
"4317",545,0,"99.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0452751","0.0",NA,"1.05167",NA,"6.6875","nan","nan","nan",0
"4318",545,0,"99.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"-5.0",NA,"1.05167",NA,"6.9375","nan","nan","nan",0
"4319",545,0,"99.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"1.5",NA,"0.975",NA,"-6.5625","nan","nan","nan",0
"4320",545,0,"99.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"-5.0",NA,"1.03833",NA,"2.9375","nan","nan","nan",0
"4321",546,0,"13.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.131057","10.0",NA,"1.05167",NA,"7.9375","nan","nan","nan",0
"4322",546,0,"13.0",NA,"13.5","11.0","0.0","0.0",NA,NA,"0.239134","9.0",NA,"1.05167",NA,"7.9375","nan","nan","nan",0
"4323",546,0,"13.0","9.5",NA,"8.0","0.0","0.0",NA,NA,"0.863077","9.5","9.5","1.05167",NA,"-0.25","-13.5532473905","1.44478818211","0.596536906446",0
"4324",546,0,"13.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0575809","11.5",NA,"1.05167","-5.5","4.75","nan","nan","nan",0
"4325",546,0,"13.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0727725","12.0",NA,"1.05167","-5.0","6.1875","nan","nan","nan",0
"4326",546,0,"8.0","14.5",NA,"9.0","0.0","0.0",NA,NA,"0.95136","14.5","14.5","0.958333",NA,"1.0625","-13.5429743893","1.98694524143","0.777923388614",0
"4327",546,0,"8.0","7.0","10.5","9.0","0.0","0.0",NA,NA,"0.853346","7.0","7.0","1.03833",NA,"-1.375","nan","nan","nan",0
"4328",546,0,"8.0","14.0","19.0","4.0","0.0","0.0",NA,NA,"0.932463","14.0","14.0","0.975",NA,"1.75","-14.0559626542","2.19561695012","0.875635276024",0
"4329",546,0,"8.0","22.5","20.5","9.0","0.0","0.0",NA,NA,"0.865677","22.5","22.5","0.965","4.5","-2.125","-9.51835090224","1.07840362581","0.409265478167",0
"4330",547,0,"13.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0176338","-5.5",NA,"0.721667","2.5","3.9375","nan","nan","nan",0
"4331",547,0,"13.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0","-17.0",NA,"1.05167","-0.5","-3.625","nan","nan","nan",0
"4332",547,0,"13.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0916594","-13.0",NA,"1.05167","-0.5","-2.125","nan","nan","nan",0
"4333",548,0,"65.0","12.0","11.0","9.0","0.0","0.0",NA,NA,"0.1051","12.0","12.0","1.025","-1.5","-2.8125","nan","nan","nan",1.5
"4334",548,0,"65.0","26.5","26.0","9.0","0.0","1.31692","1.24044","11.1384","0.890586","26.5","26.5","1.00167","4.0","0.8125","-10.6799514389","1.94760833219","0.747384705165",1.5
"4335",548,0,"65.0","28.0","25.0","9.0","0.0","1.52978","1.70674","9.79905","1.0","28.0","28.0","1.00167","2.5","0.0625","-9.68335432491","1.60262800267","0.631408070231",1.5
"4336",548,0,"65.0","26.0","23.5","9.0","0.0","0.986444","0.942971","6.0706","0.976206","26.0","26.0","0.988333","4.0","0.375","-10.3712052779","1.73805086725","0.653683396104",1.5
"4337",548,0,"65.0","19.5","12.5","9.0","0.0","0.367045","0.336149","1.64938","0.924127","19.5","19.5","1.02167","3.0","1.375","-12.6898616893","2.16713655279","0.835047837862",1.5
"4338",548,0,"65.0","26.5","13.0","9.0","0.0","0.817003","0.871422","17.666","0.948622","26.5","26.5","1.00167","-1.0","-0.625","-9.54135481391","1.40232680743","0.534495178725",1.5
"4339",548,0,"65.0","13.5","9.5","9.0","0.0","0.0",NA,NA,"0.381438","12.5","12.5","0.941667","6.0","-0.875","-12.6138851372","1.34261307456","0.518934088749",1.5
"4340",548,0,"65.0","23.5","11.0","9.0","0.0","1.00953","0.904252","-7.62554","0.0801079","23.5","23.5","0.998333","4.5","0.25","-10.8111886345","1.66097549469","0.633730073536",1.5
"4341",548,0,"96.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"14.5",NA,"1.05167",NA,"0.1875","nan","nan","nan",1.5
"4342",548,0,"96.0","22.0","23.0","9.0","0.0","0.0",NA,NA,"0.74692","22.0","22.0","1.025","-2.0","-0.0625","-10.9617377236","1.55033884075","0.599391207869",1.5
"4343",548,0,"96.0","23.5","29.0","9.0","0.0","0.0",NA,NA,"0.963151","23.5","23.5","1.01833","-0.5","-0.25","-10.5178919099","1.51418644317","0.578571095027",1.5
"4344",548,0,"96.0","24.5","25.0","9.0","0.0","0.0",NA,NA,"0.967884","24.5","24.5","1.01167","-1.0","-0.125","-10.2979503803","1.54299355899","0.596332550112",1.5
"4345",548,0,"96.0","23.0","24.5","9.0","0.0","0.0",NA,NA,"0.697352","23.0","23.0","1.005","0.0","0.3125","-11.0141310118","1.71644383529","0.670566914805",1.5
"4346",548,0,"96.0","16.5","22.0","9.0","0.0","0.0",NA,NA,"0.0842102","16.5","16.5","1.05167","-4.0","-0.375","-11.9937315067","1.4555450624","0.571662270965",1.5
"4347",548,0,"67.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"12.5",NA,"1.045",NA,"1.4375","nan","nan","nan",1.5
"4348",548,0,"67.0","21.5","21.5","9.0","0.0","2.08972","0.708914","14.6109","0.0558919","21.5","21.5","0.995","8.0","-0.1875","-11.0276371711","1.52842780497","0.591112960779",1.5
"4349",548,0,"67.0","22.0","23.0","9.0","0.0","2.92649","1.23901","-8.31337","0.0","22.0","22.0","1.02167",NA,"0.625","-11.5022210884","1.81841550092","0.700599114429",1.5
"4350",548,0,"67.0","21.5","23.0","9.0","0.0","1.65878","0.591667","1.21332","0.950331","21.5","21.5","0.961667",NA,"0.5","-11.5362925603","1.78843069086","0.681615584454",1.5
"4351",548,0,"67.0","19.0","20.0","9.0","0.0","0.0",NA,NA,"0.93341","19.0","19.0","1.01167","10.0","-1.0625","-10.8613763368","1.23948634834","0.479398673701",1.5
"4352",548,0,"67.0","11.0","15.5","9.0","0.0","0.0",NA,NA,"0.436706","11.0","11.0","1.05167","9.5","0.25","-13.656998672","1.59837435621","0.656732243101",1.5
"4353",548,0,"82.0","17.5","21.5","1.0","0.0","0.0",NA,NA,"0.680208","17.5","17.5","0.991667","13.0","1.1875","-12.9435827763","2.05723012737","0.790230236388",1.5
"4354",548,0,"82.0","21.5","13.0","1.0","0.0","0.536537","0.536537","-0.670306","1.0","21.5","21.5","1.00167","12.5","0.125","-11.2192738308","1.61738438397","0.624661441556",1.5
"4355",548,0,"82.0","28.0",NA,"1.0","0.0","0.0",NA,NA,"1.0","10.0","10.0","1.045","6.0","0.4375","-14.0169650923","1.69220037839","0.670772652271",1.5
"4356",548,0,"82.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"2.5",NA,"1.05167",NA,"0.9375","nan","nan","nan",1.5
"4357",548,0,"82.0","8.0","8.5","1.0","0.0","0.0",NA,NA,"0.783728","8.0","8.0","1.01167","14.0","-1.3125","nan","nan","nan",1.5
"4358",548,0,"82.0","29.5","29.5","1.0","0.0","1.45834","1.45834","13.3666","0.984102","29.5","29.5","0.998333","14.5","0.375","-9.58568072398","1.74383110203","0.669039644963",1.5
"4359",548,0,"82.0","33.5","30.0","1.0","0.0","1.85685","1.85685","-1.57729","1.0","30.0","30.0","0.988333","12.5","0.4375","-9.4994371721","1.7209383251","0.671638288661",1.5
"4360",548,0,"82.0","32.5","35.0","1.0","0.0","1.71313","1.71313","6.90803","1.0","26.5","26.5","0.978333","9.5","0.8125","-10.6799514389","1.94760833219","0.747384705165",1.5
"4361",548,0,"82.0","42.0","28.5","1.0","0.0","2.89336","2.89336","2.50401","1.0","30.0","30.0","0.988333","10.5","0.125","-9.19838483343","1.62058592467","0.621962591033",1.5
"4362",548,0,"82.0","39.0","17.0","1.0","0.0","0.0",NA,NA,"1.0","21.5","21.5","0.998333","9.0","0.0","-11.0848521436","1.56304114187","0.62101615483",1.5
"4363",548,0,"82.0","28.0","16.0","1.0","0.0","1.47445","1.47445","-1.05015","1.0","28.0","28.0","0.998333","8.5","0.5","-10.0100460889","1.77709637582","0.684359795766",1.5
"4364",549,0,"69.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"4.5",NA,"1.05167","-1.0","7.9375","nan","nan","nan",0
"4365",549,0,"69.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.621679","6.0",NA,"1.05167",NA,"7.9375","nan","nan","nan",0
"4366",549,0,"69.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"14.0",NA,"0.645",NA,"3.5625","nan","nan","nan",0
"4367",550,0,"51.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"-4.0",NA,"1.05167",NA,"5.4375","nan","nan","nan",0
"4368",550,0,"51.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0554267","4.5",NA,"0.515",NA,"6.875","nan","nan","nan",0
"4369",550,0,"51.0","-1.0",NA,"8.0","0.0","0.0",NA,NA,"0.0320974","-5.5",NA,"0.475",NA,"5.5625","nan","nan","nan",0
"4370",550,0,"51.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.117204","-1.0",NA,NA,NA,NA,"nan","nan","nan",0
"4371",550,0,"51.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.113284","6.0",NA,"0.741667","4.0","6.0","nan","nan","nan",0
"4372",550,0,"51.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0708589","9.5",NA,"0.328333","3.0","2.1875","nan","nan","nan",0
"4373",550,0,"51.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.102649","3.5",NA,"0.661667","-1.5","7.9375","nan","nan","nan",0
"4374",550,0,"51.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0750527","7.5",NA,"0.278333","3.0","2.1875","nan","nan","nan",0
"4375",550,0,"51.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0362778","-2.0",NA,"0.388333","-1.0","2.6875","nan","nan","nan",0
"4376",550,0,"51.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.206001","3.0",NA,"0.208333","8.0","-0.3125","nan","nan","nan",0
"4377",550,0,"51.0","5.0",NA,"8.0","0.0","0.0",NA,NA,"0.107812","7.0",NA,"0.771667","8.0","-5.1875","nan","nan","nan",0
"4378",550,0,"51.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0956891","11.0",NA,"0.908333","5.5","-2.0","nan","nan","nan",0
"4379",551,0,"47.0",NA,NA,"8.0","0.0",NA,NA,NA,"0.0211011","-5.0",NA,"0.801667",NA,"-1.9375","nan","nan","nan",0
"4380",551,0,"47.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0369708","-11.0",NA,"0.498333","-10.5","3.875","nan","nan","nan",0
"4381",551,0,"47.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0981775","-7.0",NA,"0.475","10.5","-7.875","nan","nan","nan",0
"4382",551,0,"47.0",NA,NA,"8.0","0.0",NA,NA,NA,"0.05546","-4.5",NA,"0.288333","-9.0","6.375","nan","nan","nan",0
"4383",551,0,"47.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.264876","1.5",NA,"0.361667","-26.0","0.875","nan","nan","nan",0
"4384",551,0,"47.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0290011","-9.5",NA,"0.728333","9.5","3.25","nan","nan","nan",0
"4385",551,0,"47.0",NA,NA,"8.0","0.0",NA,NA,NA,"0.288575","-6.0",NA,"0.291667","-19.0","-1.625","nan","nan","nan",0
"4386",551,0,"47.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0327742","10.5",NA,"0.931667","-14.0","7.875","nan","nan","nan",0
"4387",551,0,"47.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0222708","1.0",NA,"0.951667",NA,"7.9375","nan","nan","nan",0
"4388",551,0,"47.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0545143","5.0",NA,"0.631667","-13.5","-2.9375","nan","nan","nan",0
"4389",552,0,"33.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0739601","12.5",NA,"1.05167","2.0","6.9375","nan","nan","nan",0
"4390",552,0,"33.0","9.0",NA,"8.0","0.0","0.0",NA,NA,"0.310861","9.0","9.0","0.748333",NA,"1.9375","nan","nan","nan",0
"4391",552,0,"33.0","16.0","8.5","9.0","0.0","0.0",NA,NA,"0.368484","16.0","16.0","1.02833","0.5","0.3125","-12.6496482222","1.68460924921","0.638962485509",0
"4392",552,0,"33.0","23.5","18.5","9.0","0.0","0.0",NA,NA,"0.821262","23.5","23.5","1.00167","3.0","1.125","-11.4280563364","1.9719640063","0.762528764338",0
"4393",552,0,"33.0","15.5","18.5","9.0","0.0","0.0",NA,NA,"0.825943","15.5","15.5","1.00167","3.0","1.9375","-13.9235907556","2.32288637292","0.940220419069",0
"4394",553,0,"72.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.00737204","-9.5",NA,"1.05167",NA,"7.9375","nan","nan","nan",0
"4395",553,0,"72.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0654308","-6.0",NA,"1.05167","3.5","-7.875","nan","nan","nan",0
"4396",553,0,"72.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.15072","0.5",NA,"0.751667","16.0","3.625","nan","nan","nan",0
"4397",553,0,"72.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.027746","-7.0",NA,"0.965",NA,"5.625","nan","nan","nan",0
"4398",553,0,"72.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0472786","-3.5",NA,"0.985",NA,"3.0","nan","nan","nan",0
"4399",553,0,"72.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.01438","1.5",NA,"0.571667",NA,"7.9375","nan","nan","nan",0
"4400",553,0,"72.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0124401","-7.5",NA,"1.015",NA,"6.625","nan","nan","nan",0
"4401",553,0,"72.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0245387","-9.5",NA,"0.851667","5.0","2.1875","nan","nan","nan",0
"4402",553,0,"72.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.17413","6.5",NA,"0.981667","4.0","-0.8125","nan","nan","nan",0
"4403",553,0,"72.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0413185","-2.5",NA,"0.468333","6.5","2.0625","nan","nan","nan",0
"4404",554,0,"25.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"18.0",NA,"0.865","-20.5","-0.125","nan","nan","nan",0
"4405",554,0,"25.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"13.5",NA,"0.771667","-17.0","2.0625","nan","nan","nan",0
"4406",554,0,"25.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"15.5",NA,"0.735","-20.0","3.5","nan","nan","nan",0
"4407",554,0,"25.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"14.0",NA,"0.758333","-21.0","-0.75","nan","nan","nan",0
"4408",554,0,"25.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"16.0",NA,"0.878333","-16.0","2.0","nan","nan","nan",0
"4409",554,0,"25.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"10.0",NA,"0.825","-19.0","3.9375","nan","nan","nan",0
"4410",555,0,"44.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"-9.0",NA,"0.778333","-12.5","7.9375","nan","nan","nan",0
"4411",555,0,"44.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"-12.5",NA,NA,NA,NA,"nan","nan","nan",0
"4412",555,0,"44.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"-7.5",NA,"1.05167","-1.5","-3.375","nan","nan","nan",0
"4413",555,0,"44.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"-7.0",NA,"1.05167",NA,"2.875","nan","nan","nan",0
"4414",555,0,"44.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"-12.5",NA,NA,NA,NA,"nan","nan","nan",0
"4415",555,0,"44.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"-7.0",NA,"1.00167","-7.5","0.1875","nan","nan","nan",0
"4416",555,0,"44.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"3.0",NA,"0.745",NA,"0.875","nan","nan","nan",0
"4417",555,0,"44.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"13.0",NA,"0.965",NA,"1.9375","nan","nan","nan",0
"4418",555,0,"44.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"-3.5",NA,"1.045","-11.5","2.5","nan","nan","nan",0
"4419",555,0,"44.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"16.5",NA,"0.578333","3.0","7.9375","nan","nan","nan",0
"4420",555,0,"44.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"12.5",NA,"0.945","-9.5","1.375","nan","nan","nan",0
"4421",555,0,"44.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"-4.5",NA,"0.698333","-3.5","0.4375","nan","nan","nan",0
"4422",555,0,"44.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"9.5",NA,"0.858333","4.5","-5.25","nan","nan","nan",0
"4423",555,0,"44.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"10.0",NA,"0.898333","13.0","2.375","nan","nan","nan",0
"4424",556,0,"28.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.196132","-3.5",NA,"1.05167",NA,"2.625",NA,NA,NA,0
"4425",557,0,"91.0","13.0","15.5","9.0","0.0","0.0",NA,NA,"0.95614","13.0","13.0","1.05167",NA,"-1.9375","-11.6830319602","1.06471559782","0.414896357521",0
"4426",557,0,"91.0","18.5","16.5","9.0","0.0","0.378997","0.386209","-2.06","0.991267","18.5","18.5","0.978333",NA,"-0.125","-11.7495255167","1.5459032966","0.603586111656",0
"4427",557,0,"91.0","17.5","13.0","9.0","0.0","0.0",NA,NA,"0.949393","17.5","17.5","1.035",NA,"1.375","-13.0523910633","2.07717565086","0.834355317998",0
"4428",557,0,"91.0","15.0","15.0","9.0","0.0","0.0",NA,NA,"0.909203","15.0","15.0","0.945",NA,"1.8125","-13.8915888906","2.22812947686","0.919150263688",0
"4429",557,0,"91.0","13.5","15.0","9.0","0.0","0.0",NA,NA,"0.962969","13.5","13.5","1.05167",NA,"1.125","-13.7311480705","1.94433289656","0.790386147969",0
"4430",557,0,"91.0","20.0","18.0","9.0","0.0","0.386192","0.395074","2.37446","0.991991","20.0","20.0","0.991667",NA,"-0.75","-10.9887625079","1.3794201431","0.528143409147",0
"4431",557,0,"91.0","17.5","21.0","9.0","0.0","0.219723","0.234215","-11.9122","0.993037","17.5","17.5","0.998333",NA,"-0.0625","-11.955195405","1.51912213942","0.606675125337",0
"4432",557,0,"91.0","9.5","15.5","9.0","0.0","0.0",NA,NA,"0.947752","9.5","9.5","1.05167",NA,"-1.8125","-12.4396834256","1.0860524558","0.417867949712",0
"4433",557,0,"91.0","20.5","18.5","9.0","0.0","0.316844","0.328861","-1.47198","0.993581","20.5","20.5","1.025",NA,"-0.875","-10.8007007554","1.36572937144","0.499649241265",0
"4434",557,0,"91.0","16.0","21.0","9.0","0.0","0.368958","0.368494","-11.4247","0.992067","16.0","16.0","1.045",NA,"-0.6875","-11.8884738198","1.3641259818","0.524191624477",0
"4435",558,0,"98.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"12.5",NA,"0.848333","0.0","7.9375","nan","nan","nan",0
"4436",558,0,"98.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0683164","4.5",NA,"0.731667","-0.5","7.25","nan","nan","nan",0
"4437",558,0,"98.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0510156","11.5",NA,"0.475","0.0","7.9375","nan","nan","nan",0
"4438",558,0,"98.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0252841","-3.0",NA,"1.05167","-3.0","4.5","nan","nan","nan",0
"4439",558,0,"98.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0723252","0.0",NA,NA,"-0.5",NA,"nan","nan","nan",0
"4440",559,0,"18.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"6.5",NA,"0.845",NA,"2.625",NA,NA,NA,0
"4441",560,0,"51.0","22.5","7.5","6.0","0.0","0.0",NA,NA,"0.942904","17.5","17.5","0.658333","4.5","-0.875","-11.4280063143","1.3345092045","0.507880835521",0
"4442",560,0,"51.0","10.0",NA,"8.0","0.0","0.0",NA,NA,"0.499985","-8.5",NA,"1.015",NA,"0.125","nan","nan","nan",0
"4443",560,0,"51.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0890299","-5.0",NA,"0.851667",NA,"-1.375","nan","nan","nan",0
"4444",560,0,"51.0","-3.0",NA,"8.0","0.0","0.0",NA,NA,"0.16429","-6.0",NA,"0.801667","0.0","3.5625","nan","nan","nan",0
"4445",560,0,"51.0","19.0",NA,"6.0","0.0","0.0",NA,NA,"1.0","-5.0",NA,"0.445","4.5","-1.875","nan","nan","nan",0
"4446",560,0,"51.0","12.0",NA,"6.0","0.0","0.0",NA,NA,"0.870109","5.0","5.0","0.938333","5.5","1.25","nan","nan","nan",0
"4447",560,0,"51.0","8.0",NA,"8.0","0.0","0.0",NA,NA,NA,"-9.0",NA,"0.688333",NA,"7.25","nan","nan","nan",0
"4448",560,0,"51.0","9.5",NA,"8.0","0.0","0.0",NA,NA,"0.411274","-5.5",NA,"0.811667",NA,"-5.1875","nan","nan","nan",0
"4449",560,0,"51.0","18.5","1.5","6.0","0.0","0.0",NA,NA,"0.180434","10.0",NA,"0.798333","0.5","1.8125","nan","nan","nan",0
"4450",560,0,"22.0",NA,"15.5","8.0","0.0","0.0",NA,NA,NA,"5.5",NA,"1.05167",NA,"0.375","nan","nan","nan",0
"4451",560,0,"22.0","9.0","15.5","1.0","0.0","0.0",NA,NA,"0.835764","9.0","9.0","1.035",NA,"-0.4375","nan","nan","nan",0
"4452",560,0,"22.0","20.5","25.0","1.0","0.0","0.632774","0.632774","-5.4874","0.98614","20.5","20.5","0.981667",NA,"-0.0625","-11.292361954","1.55819409867","0.599337831791",0
"4453",560,0,"22.0","17.0","20.0","1.0","0.0","0.251238","0.251238","-6.91904","0.986643","15.5","15.5","1.00833",NA,"0.6875","-13.0162791885","1.82896359701","0.714987980684",0
"4454",561,0,"95.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0","-15.5",NA,"1.05167","-9.5","3.25","nan","nan","nan",0
"4455",561,0,"95.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0","-9.5",NA,"0.538333","-11.5","-7.0","nan","nan","nan",0
"4456",561,0,"95.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0","-11.0",NA,"0.698333","-10.0","5.1875","nan","nan","nan",0
"4457",561,0,"95.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0","0.5",NA,"1.00833","8.0","4.125","nan","nan","nan",0
"4458",561,0,"95.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0","-4.0",NA,"0.941667",NA,"3.875","nan","nan","nan",0
"4459",562,0,"58.0","15.0",NA,"9.0","0.0","0.0",NA,NA,NA,"10.5","10.5","0.888333",NA,"0.5","-13.9972426664","1.75588059052","0.693193685219",0
