,0
4831,1998
4832,1975
4833,2002
4834,2001
4835,1999
4836,2001
4837,1985
4838,2005
4839,1967
4840,2000
4841,1970
4842,1997
4843,1967
4844,2000
4845,2000
4846,2010
4847,2010
4848,1981
4849,2003
4850,2011
4851,1974
4852,2010
4853,2011
4854,2004
4855,2003
4856,2002
4857,1993
4858,2002
4859,2003
4860,2006
4861,1978
4862,1996
4863,2010
4864,1992
4865,1978
4866,1993
4867,1985
4868,1994
4869,2002
4870,1991
4871,1984
4872,2004
4873,1982
4874,2006
4875,1994
4876,2011
4877,1972
4878,1985
4879,1999
4880,1972
4881,2012
4882,1963
4883,2009
4884,1988
4885,1978
4886,1982
4887,1979
4888,1995
4889,1985
4890,1983
4891,1990
4892,2009
4893,1990
4894,1982
4895,2002
4896,1972
4897,2001
4898,1963
4899,2005
4900,2001
4901,2004
4902,1972
4903,1995
4904,2013
4905,1972
4906,1996
4907,1975
4908,1984
4909,1994
4910,1997
4911,1972
4912,1997
4913,2008
4914,1963
4915,2009
4916,2007
4917,1990
4918,2007
4919,1978
4920,2009
4921,1995
4922,1990
4923,1972
4924,2001
4925,1990
4926,2009
4927,1992
4928,2006
4929,1995
4930,2002
4931,2011
4932,1998
4933,1972
4934,1986
4935,2010
4936,2000
4937,2010
4938,2009
4939,2010
4940,1972
4941,2008
4942,1974
4943,1980
4944,1980
4945,1983
4946,1995
4947,2008
4948,1960
4949,2002
4950,1997
4951,1992
4952,1990
4953,1983
4954,2009
4955,1980
4956,1989
4957,2007
4958,1999
4959,2008
4960,1985
4961,1990
4962,2001
4963,1978
4964,2005
4965,2010
4966,1995
4967,1982
4968,2010
4969,1995
4970,1981
4971,1997
4972,1990
4973,2009
4974,1985
4975,2002
4976,1997
4977,1993
4978,2004
4979,2008
4980,2012
4981,1992
4982,1968
4983,2009
4984,1993
4985,1983
4986,1976
4987,2004
4988,1976
4989,2008
4990,2003
4991,2011
4992,1991
4993,2003
4994,2011
4995,1999
4996,1960
4997,2000
4998,1970
4999,2003
5000,1984
5001,1974
5002,1989
5003,1998
5004,2005
5005,1985
5006,1984
5007,1991
5008,2000
5009,2000
5010,1985
5011,2010
5012,1998
5013,1999
5014,2010
5015,2004
5016,2008
5017,2005
5018,2011
5019,2003
5020,1986
5021,1995
5022,2006
5023,2010
5024,1974
5025,2009
5026,2010
5027,2012
5028,2006
5029,1999
5030,2006
5031,2010
5032,2005
5033,1972
5034,2000
5035,2009
5036,1990
5037,1995
5038,1999
5039,2009
5040,1982
5041,1996
5042,2012
5043,1992
5044,2004
5045,2010
5046,1996
5047,2008
5048,1970
5049,2010
5050,1972
5051,2004
5052,1972
5053,1995
5054,2000
5055,1998
5056,2009
5057,2003
5058,2007
5059,2008
5060,1997
5061,1977
5062,2010
5063,1987
5064,2009
5065,1984
5066,1969
5067,1979
5068,1991
5069,2003
5070,1984
5071,1998
5072,2004
5073,1989
5074,2007
5075,1989
5076,1978
5077,1985
5078,2000
5079,1985
5080,1983
5081,1985
5082,1988
5083,2010
5084,1995
5085,1999
5086,1975
5087,1999
5088,2009
5089,2000
5090,2011
5091,2011
5092,1992
5093,2012
5094,2004
5095,1999
5096,1995
5097,2010
5098,1990
5099,2007
5100,1984
5101,2002
5102,2005
5103,2004
5104,2002
5105,1992
5106,2004
5107,1997
5108,1981
5109,1980
5110,2002
5111,2010
5112,2007
5113,1982
5114,2000
5115,1990
5116,2007
5117,2007
5118,2000
5119,2009
5120,1978
5121,2011
5122,2000
5123,1990
5124,1976
5125,2010
5126,1982
5127,1991
5128,2011
5129,1962
5130,1986
5131,1976
5132,1990
5133,2011
5134,1984
5135,1994
5136,1972
5137,2009
5138,2004
5139,2002
5140,2007
5141,2006
5142,1979
5143,1991
5144,2010
5145,1985
5146,2003
5147,2004
5148,1998
5149,2006
5150,1978
5151,2000
5152,1992
5153,2004
5154,1997
5155,1996
5156,1985
5157,2009
5158,2010
5159,1980
5160,1974
5161,2006
5162,1960
5163,1988
5164,1974
5165,2005
5166,1995
5167,2010
5168,1999
5169,1988
5170,1972
5171,2008
5172,1999
5173,2011
5174,2008
5175,1989
5176,2012
5177,2009
5178,2010
5179,2008
5180,1992
5181,2008
5182,1995
5183,1991
5184,1980
5185,2010
5186,1977
5187,1982
5188,1970
5189,1996
5190,1988
5191,2000
5192,1972
5193,2002
5194,2008
5195,1998
5196,1980
5197,1981
5198,1982
5199,2007
5200,2008
5201,1974
5202,2009
5203,1998
5204,2002
5205,1998
5206,1987
5207,2003
5208,1982
5209,1980
5210,2010
5211,1997
5212,1993
5213,1995
5214,2010
5215,1972
5216,2013
5217,2000
5218,2006
5219,1992
5220,1976
5221,1980
5222,1999
5223,2010
5224,2007
5225,2001
5226,2008
5227,1996
5228,2012
5229,2000
5230,2008
5231,1977
5232,2003
5233,1974
5234,2008
5235,1995
5236,1969
5237,2010
5238,1995
5239,1984
5240,2004
5241,1995
5242,2011
5243,2007
5244,1970
5245,2000
5246,1982
5247,1990
5248,2006
5249,2000
5250,2000
5251,1988
5252,1985
5253,2000
5254,1990
5255,1984
5256,1972
5257,1998
5258,2001
5259,2007
5260,2009
5261,2007
5262,2010
5263,1984
5264,1988
5265,1970
5266,1998
5267,1982
5268,1979
5269,1985
5270,1978
5271,1980
5272,2009
5273,1972
5274,1983
5275,2006
5276,1995
5277,1975
5278,1970
5279,2012
5280,2007
5281,1980
5282,2008
5283,2010
5284,2009
5285,2008
5286,1985
5287,1993
5288,1976
5289,1992
5290,2008
5291,1979
5292,2000
5293,1975
5294,1970
5295,1995
5296,1979
5297,1998
5298,1973
5299,1984
5300,2010
5301,1980
5302,2009
5303,2008
5304,2010
5305,1998
5306,2000
5307,2010
5308,2010
5309,1999
5310,2010
5311,1977
5312,1996
5313,1999
5314,1980
5315,2004
5316,1974
5317,1978
5318,2009
5319,2003
5320,2004
5321,2009
5322,2007
5323,2004
5324,1998
5325,2008
5326,2009
5327,2004
5328,1990
5329,2007
5330,1983
5331,2012
5332,1990
5333,2012
5334,1972
5335,2012
5336,2002
5337,2012
5338,1995
5339,2000
5340,1997
5341,1976
5342,2011
5343,1995
5344,1990
5345,2010
5346,1978
5347,2004
5348,2007
5349,1992
5350,1992
5351,1998
5352,1983
5353,1986
5354,1980
5355,2000
5356,2000
5357,1985
5358,1982
5359,1990
5360,1982
5361,1993
5362,1978
5363,2008
5364,1972
5365,1978
5366,1998
5367,2009
5368,1994
5369,1983
5370,2010
5371,2001
5372,1995
5373,2008
5374,1975
5375,2000
5376,2003
5377,2000
5378,1992
5379,2009
5380,1978
5381,2008
5382,2004
5383,1970
5384,1997
5385,1990
5386,2010
5387,2010
5388,2007
5389,1974
5390,2008
5391,2006
5392,2005
5393,2010
5394,1995
5395,2000
5396,1998
5397,1993
5398,2000
5399,2010
5400,2010
5401,2007
5402,1979
5403,2000
5404,2000
5405,2009
5406,2009
5407,2004
5408,2009
5409,1986
5410,2011
5411,2002
5412,2008
5413,1984
5414,1980
5415,1980
5416,1985
5417,2000
5418,2004
5419,2012
5420,1977
5421,1985
5422,1994
5423,1970
5424,2008
5425,2007
5426,1978
5427,1990
5428,2008
5429,2010
5430,2003
5431,1996
5432,1988
5433,1988
5434,2008
5435,1982
5436,2012
5437,2010
5438,2010
5439,1978
5440,2000
5441,1998
5442,2009
5443,1996
5444,1985
5445,1995
5446,1978
5447,2008
5448,1970
5449,2002
5450,1980
5451,2010
5452,2001
5453,1996
5454,1976
5455,1998
5456,1992
5457,1986
5458,2009
5459,2011
5460,1995
5461,2009
5462,1986
5463,1993
5464,2000
5465,2009
5466,1982
5467,1970
5468,2007
5469,1997
5470,1989
5471,2005
5472,1978
5473,1982
5474,2011
5475,2006
5476,2010
5477,2000
5478,1994
5479,1972
5480,1985
5481,2008
5482,2000
5483,1998
5484,1975
5485,1982
5486,2013
5487,1972
5488,2003
5489,1998
5490,2007
5491,1972
5492,1978
5493,1995
5494,2010
5495,2008
5496,2009
5497,1976
5498,2001
5499,2000
5500,1996
5501,1994
5502,2003
5503,1998
5504,2010
5505,2004
5506,1988
5507,1999
5508,2008
5509,1986
5510,1990
5511,2008
5512,2005
5513,2000
5514,1983
5515,1972
5516,2004
5517,1988
5518,2004
5519,2010
5520,1994
5521,1982
5522,1999
5523,2009
5524,1995
5525,1975
5526,2008
5527,1988
5528,2007
5529,1997
5530,1978
5531,2003
5532,1984
5533,1992
5534,2008
5535,1969
5536,2000
5537,1974
5538,1976
5539,1978
5540,1973
5541,2009
5542,2002
5543,2010
5544,1978
5545,2008
5546,1985
5547,2010
5548,2010
5549,2008
5550,1995
5551,1984
5552,1984
5553,2010
5554,1997
5555,1972
5556,1988
5557,2009
5558,1994
5559,2000
5560,1987
5561,2008
5562,2002
5563,2009
5564,2010
5565,1992
5566,1993
5567,2003
5568,1983
5569,1984
5570,1978
5571,2006
5572,2006
5573,2009
5574,1970
5575,1980
5576,1996
5577,2011
5578,1992
5579,2000
5580,1996
5581,2010
5582,1974
5583,1989
5584,2008
5585,1980
5586,1972
5587,2000
5588,2008
5589,1972
5590,1988
5591,2000
5592,2000
5593,2002
5594,1965
5595,1992
5596,2007
5597,1984
5598,1982
5599,1985
5600,1998
5601,1990
5602,1996
5603,1970
5604,1967
5605,1974
5606,2009
5607,1994
5608,1995
5609,2010
5610,2011
5611,1972
5612,1990
5613,1996
5614,2007
5615,2010
5616,1989
5617,2010
5618,2009
5619,2002
5620,1994
5621,1976
5622,2000
5623,2006
5624,2002
5625,2005
5626,2010
5627,1990
5628,1979
5629,1995
5630,2011
5631,2007
5632,1993
5633,1983
5634,2007
5635,2000
5636,1990
5637,2010
5638,2010
5639,1995
5640,2003
5641,2011
5642,1997
5643,2006
5644,2002
5645,1984
5646,1972
5647,2008
5648,2011
5649,2007
5650,1979
5651,1990
5652,1980
5653,1978
5654,2010
5655,2010
5656,1975
5657,2006
5658,2003
5659,2005
5660,2010
5661,2008
5662,2003
5663,2010
5664,1998
5665,2012
5666,1972
5667,1985
5668,2008
5669,2009
5670,2010
5671,1985
5672,2010
5673,1998
5674,1993
5675,2003
5676,2002
5677,2002
5678,2005
5679,2003
5680,2002
5681,2006
5682,1976
5683,2006
5684,2000
5685,1984
5686,2001
5687,1989
5688,2003
5689,1986
5690,1998
5691,2011
5692,2000
5693,2004
5694,2008
5695,1995
5696,1987
5697,1996
5698,2009
5699,1993
5700,2002
5701,1986
5702,2001
5703,1998
5704,1985
5705,1996
5706,1988
5707,1989
5708,2009
5709,2006
5710,1978
5711,2011
5712,1999
5713,1996
5714,1976
5715,1995
5716,1971
5717,1983
5718,2006
5719,2010
5720,1996
5721,2012
5722,2000
5723,2010
5724,1996
5725,2011
5726,2008
5727,2010
5728,1986
5729,1996
5730,2010
5731,2000
5732,2005
5733,2008
5734,2001
5735,1984
5736,1974
5737,1980
5738,1975
5739,2003
5740,1972
5741,2004
5742,1995
5743,1980
5744,1978
5745,1999
5746,2006
5747,2008
5748,1991
5749,2007
5750,1984
5751,1986
5752,2002
5753,2008
5754,2009
5755,2000
5756,2000
5757,1996
5758,2007
5759,2000
5760,2003
5761,1991
5762,2005
5763,1984
5764,2009
5765,2008
5766,1996
5767,1990
5768,2007
5769,2011
5770,1991
5771,1961
5772,1970
5773,1994
5774,1964
5775,1974
5776,2008
5777,2010
5778,2006
5779,2007
5780,1977
5781,2009
5782,2005
5783,1980
5784,1996
5785,1996
5786,1972
5787,2008
5788,1995
5789,1985
5790,1990
5791,1994
5792,1972
5793,1999
5794,1989
5795,1963
5796,2008
5797,2008
5798,1990
5799,1999
5800,2005
5801,1978
5802,1996
5803,1998
5804,2008
5805,1982
5806,2010
5807,2007
5808,2012
5809,2004
5810,1985
5811,1982
5812,1972
5813,1972
5814,1990
5815,1987
5816,2000
5817,1995
5818,1972
5819,2009
5820,1978
5821,1999
5822,2001
5823,1985
5824,2000
5825,2007
5826,2000
5827,1999
5828,1996
5829,1998
5830,1996
5831,2009
5832,2006
5833,2006
5834,1982
5835,2012
5836,1990
5837,2000
5838,2006
5839,2008
5840,2010
5841,2001
5842,2008
5843,2003
5844,1980
5845,1976
5846,2008
5847,2008
5848,2008
5849,2002
5850,1990
5851,1978
5852,2000
5853,2008
5854,1985
5855,1982
5856,1990
5857,2008
5858,2009
5859,1987
5860,2004
5861,2000
5862,2006
5863,1995
5864,1997
5865,2003
5866,2010
5867,1990
5868,2009
5869,2009
5870,2002
5871,2000
5872,2007
5873,2011
5874,2004
5875,2009
5876,1995
5877,1989
5878,1998
5879,1982
5880,2010
5881,1984
5882,1996
5883,1987
5884,1992
5885,2005
5886,1997
5887,2006
5888,2000
5889,2003
5890,2008
5891,2007
5892,2006
5893,1996
5894,2011
5895,2010
5896,2006
5897,2000
5898,2000
5899,1999
5900,2011
5901,1976
5902,1992
5903,1998
5904,2010
5905,1979
5906,1978
5907,2008
5908,1980
5909,1972
5910,2006
5911,2004
5912,2007
5913,1980
5914,2010
5915,2011
5916,2005
5917,1994
5918,1994
5919,1995
5920,1975
5921,1994
5922,2007
5923,1984
5924,1975
5925,2009
5926,2005
5927,1985
5928,1988
5929,1984
5930,1994
5931,1998
5932,2011
5933,1985
5934,2003
5935,1986
5936,2009
5937,2006
5938,1997
5939,2010
5940,2010
5941,2005
5942,1980
5943,1995
5944,2009
5945,1970
5946,1991
5947,1973
5948,1982
5949,1985
5950,2009
5951,1972
5952,2007
5953,2011
5954,1995
5955,1999
5956,2010
5957,1993
5958,1996
5959,2008
5960,1983
5961,2008
5962,1982
5963,2006
5964,1986
5965,1974
5966,1974
5967,1997
5968,2006
5969,1992
5970,2001
5971,1989
5972,2003
5973,2009
5974,2009
5975,1963
5976,1992
5977,1999
5978,2011
5979,2006
5980,1998
5981,2003
5982,2007
5983,1977
5984,2010
5985,2005
5986,2011
5987,2012
5988,2007
5989,1997
5990,1974
5991,2011
5992,2002
5993,2007
5994,1996
5995,2002
5996,2009
5997,2010
5998,2009
5999,2011
6000,1999
6001,2002
6002,1993
6003,1996
6004,2012
6005,1972
6006,2010
6007,2009
6008,2000
6009,1989
6010,2008
6011,1999
6012,2007
6013,2002
6014,2011
6015,1984
6016,2008
6017,2005
6018,1972
6019,2003
6020,1985
6021,2006
6022,1985
6023,2008
6024,1996
6025,2009
6026,2010
6027,1970
6028,1986
6029,2008
6030,2010
6031,1988
6032,2008
6033,1970
6034,2009
6035,2000
6036,1991
6037,2007
6038,2010
6039,2003
6040,2006
6041,2006
6042,2007
6043,2008
6044,1973
6045,1999
6046,1983
6047,1995
6048,1997
6049,1990
6050,1982
6051,1972
6052,2005
6053,2010
6054,2001
6055,2001
6056,2003
6057,1982
6058,1976
6059,2008
6060,1982
6061,1999
6062,2009
6063,2000
6064,1997
6065,2010
6066,1998
6067,1979
6068,2009
6069,2009
6070,1996
6071,2000
6072,1972
6073,2004
6074,1970
6075,2003
6076,1982
6077,2007
6078,2002
6079,1976
6080,1973
6081,1971
6082,1991
6083,2010
6084,1984
6085,1985
6086,1990
6087,1999
6088,2006
6089,2006
6090,2011
6091,2008
6092,2008
6093,2011
6094,1990
6095,2006
6096,1985
6097,2007
6098,2009
6099,2000
6100,1985
6101,1983
6102,2006
6103,1994
6104,2006
6105,2009
6106,2010
6107,2009
6108,1999
6109,1973
6110,1987
6111,2002
6112,2000
6113,2012
6114,2011
6115,2011
6116,1976
6117,1985
6118,1984
6119,2010
6120,2001
6121,2003
6122,1991
6123,1988
6124,2010
6125,2004
6126,1994
6127,2002
6128,1992
6129,2007
6130,2003
6131,1980
6132,1999
6133,2002
6134,1985
6135,1998
6136,1972
6137,1982
6138,2000
6139,1989
6140,2000
6141,2009
6142,2004
6143,1972
6144,1990
6145,1981
6146,1998
6147,2005
6148,2000
6149,2004
6150,2006
6151,2003
6152,2000
6153,1995
6154,2010
6155,2005
6156,1994
6157,2011
6158,2008
6159,2004
6160,2007
6161,1995
6162,1978
6163,2010
6164,2008
6165,1984
6166,1999
6167,2005
6168,1996
6169,2008
6170,2011
6171,2010
6172,1984
6173,2000
6174,2009
6175,1988
6176,2007
6177,1979
6178,2012
6179,2002
6180,1994
6181,1989
6182,1978
6183,2000
6184,2009
6185,1994
6186,1982
6187,2000
6188,2007
6189,1981
6190,1984
6191,1993
6192,1989
6193,1984
6194,1992
6195,1974
6196,1998
6197,1995
6198,2009
6199,2008
6200,2005
6201,1991
6202,1999
6203,1984
6204,2005
6205,1997
6206,2004
6207,1978
6208,1985
6209,2002
6210,1995
6211,1999
6212,2008
6213,2000
6214,2000
6215,1972
6216,2000
6217,2010
6218,2010
6219,2002
6220,1972
6221,2006
6222,2010
6223,2006
6224,1995
6225,1975
6226,1983
6227,1989
6228,2001
6229,2011
6230,2008
6231,1974
6232,1994
6233,2003
6234,1978
6235,2004
6236,2000
6237,2008
6238,2009
6239,2010
6240,1999
6241,2011
6242,2007
6243,2013
6244,1998
6245,2002
6246,2004
6247,1993
6248,2008
6249,2002
6250,2003
6251,2006
6252,2009
6253,1972
6254,1996
6255,2006
6256,2011
6257,2009
6258,2008
6259,2004
6260,2009
6261,2010
6262,1995
6263,1975
6264,2006
6265,1994
6266,2000
6267,1985
6268,2008
6269,1993
6270,2010
6271,1993
6272,1999
6273,2005
6274,2007
6275,2012
6276,1968
6277,2010
6278,2012
6279,1993
6280,1983
6281,2008
6282,2010
6283,2000
6284,1980
6285,2003
6286,2006
6287,1998
6288,2008
6289,2012
6290,2004
6291,2005
6292,2007
6293,1978
6294,1972
6295,2001
6296,1994
6297,1996
6298,2010
6299,2007
6300,2011
6301,2006
6302,1971
6303,1982
6304,2002
6305,2007
6306,1978
6307,1994
6308,2008
6309,2011
6310,2008
6311,2007
6312,1980
6313,2000
6314,2008
6315,2008
6316,1974
6317,2009
6318,1989
6319,2004
6320,1999
6321,2000
6322,2010
6323,2010
6324,2010
6325,1982
6326,1978
6327,2003
6328,2008
6329,2007
6330,2003
6331,1980
6332,2008
6333,1998
6334,1985
6335,2007
6336,1996
6337,2010
6338,2000
6339,1970
6340,2011
6341,1984
6342,1984
6343,2000
6344,2010
6345,1983
6346,2010
6347,2008
6348,1997
6349,2005
6350,2003
6351,2005
6352,1994
6353,1970
6354,1978
6355,1988
6356,2000
6357,1975
6358,2009
6359,2011
6360,2011
6361,1996
6362,1985
6363,2005
6364,2009
6365,2010
6366,2002
6367,2010
6368,2011
6369,1981
6370,1980
6371,2010
6372,1972
6373,2011
6374,2003
6375,2003
6376,1992
6377,1972
6378,2011
6379,2010
6380,1984
6381,1972
6382,2009
6383,2008
6384,2001
6385,1973
6386,2005
6387,1998
6388,2002
6389,2008
6390,1980
6391,2008
6392,2011
6393,2000
6394,2009
6395,1986
6396,2003
6397,2012
6398,2010
6399,1990
6400,2012
6401,1980
6402,2006
6403,1998
6404,1995
6405,2011
6406,1972
6407,1982
6408,1993
6409,1986
6410,2003
6411,1985
6412,1984
6413,2003
6414,2010
6415,2005
6416,1985
6417,1998
6418,1993
6419,2006
6420,1985
6421,2000
6422,1995
6423,2008
6424,2006
6425,1987
6426,2003
6427,1994
6428,1999
6429,1978
6430,2005
6431,2009
6432,2008
6433,1990
6434,1987
6435,1996
6436,2002
6437,1967
6438,1986
6439,1998
6440,1986
6441,2007
6442,2007
6443,2012
6444,2003
6445,2002
6446,2000
6447,1990
6448,1992
6449,1999
6450,1989
6451,2010
6452,2012
6453,2000
6454,1990
6455,1994
6456,2008
6457,1999
6458,1996
6459,1998
6460,2008
6461,2012
6462,2012
6463,1995
6464,2001
6465,2000
6466,2009
6467,1974
6468,2008
6469,1969
6470,2008
6471,2005
6472,2000
6473,2005
6474,2006
6475,1980
6476,1984
6477,2008
6478,2000
6479,1989
6480,2006
6481,2007
6482,1990
6483,1999
6484,1983
6485,1992
6486,1987
6487,2007
6488,1978
6489,1984
6490,1990
6491,1976
6492,1974
6493,2010
6494,2009
6495,2009
6496,1996
6497,2005
6498,1987
6499,2000
6500,2008
6501,2012
6502,1978
6503,1986
6504,2005
6505,1975
6506,2010
6507,2008
6508,1992
6509,2006
6510,1982
6511,1981
6512,1987
6513,2009
6514,1974
6515,1997
6516,2011
6517,1998
6518,2000
6519,2002
6520,1976
6521,1997
6522,1960
6523,2000
6524,2000
6525,1990
6526,1988
6527,2000
6528,1978
6529,2010
6530,1990
6531,2006
6532,2001
6533,1982
6534,1989
6535,1985
6536,1974
6537,1990
6538,1993
6539,1986
6540,2009
6541,2009
6542,2000
6543,1986
6544,1977
6545,1990
6546,2004
6547,1978
6548,2000
6549,1970
6550,2009
6551,1982
6552,1990
6553,2002
6554,2002
6555,1971
6556,1989
6557,1996
6558,1980
6559,2000
6560,1966
6561,1985
6562,2008
6563,1999
6564,1985
6565,1996
6566,1983
6567,1981
6568,1984
6569,1978
6570,2010
6571,1985
6572,2007
6573,2007
6574,2012
6575,2000
6576,1986
6577,2008
6578,2011
6579,1963
6580,2000
6581,2003
6582,1979
6583,2000
6584,2012
6585,1974
6586,1977
6587,1990
6588,2004
6589,1994
6590,2008
6591,2008
6592,2011
6593,2008
6594,2012
6595,2006
6596,1970
6597,1995
6598,1980
6599,2010
6600,1998
6601,2001
6602,1960
6603,2011
6604,1988
6605,2011
6606,1992
6607,2000
6608,1983
6609,2009
6610,1993
6611,2011
6612,2000
6613,2004
6614,1960
6615,2003
6616,2000
6617,1992
6618,1996
6619,1975
6620,2008
6621,1985
6622,1972
6623,2007
6624,1985
6625,2008
6626,1980
6627,2007
6628,1989
6629,2004
6630,2002
6631,2009
6632,2002
6633,1992
6634,1998
6635,1976
6636,2011
6637,2006
6638,2009
6639,2011
6640,2004
6641,2010
6642,2009
6643,2008
6644,2009
6645,2006
6646,1974
6647,2003
6648,2009
6649,2008
6650,1994
6651,1993
6652,1982
6653,1985
6654,1997
6655,1995
6656,2009
6657,2007
6658,2006
6659,2003
6660,2008
6661,2010
6662,2005
6663,1971
6664,1982
6665,1999
6666,2008
6667,1995
6668,2011
6669,2003
6670,1979
6671,1994
6672,2005
6673,2004
6674,1996
6675,1991
6676,2000
6677,2010
6678,2003
6679,2007
6680,2009
6681,2002
6682,2006
6683,2000
6684,2010
6685,1992
6686,2003
6687,1987
6688,1970
6689,2010
6690,2000
6691,1975
6692,2001
6693,1996
6694,1988
6695,2003
6696,2008
6697,2011
6698,2007
6699,2009
6700,1994
6701,2006
6702,1976
6703,2000
6704,2009
6705,2009
6706,2000
6707,1987
6708,2010
6709,2010
6710,2008
6711,2006
6712,2005
6713,2009
6714,1987
6715,2009
6716,2003
6717,2012
6718,1988
6719,1994
6720,1978
6721,2007
6722,2000
6723,1994
6724,2004
6725,1992
6726,2006
6727,2009
6728,2010
6729,2010
6730,2010
6731,2001
6732,2010
6733,1974
6734,1977
6735,2007
6736,2009
6737,2005
6738,2001
6739,1981
6740,1985
6741,1985
6742,1997
6743,1993
6744,2000
6745,1982
6746,1998
6747,2009
6748,1967
6749,1972
6750,2002
6751,2008
6752,1996
6753,2000
6754,1985
6755,2008
6756,2011
6757,1997
6758,1997
6759,1994
6760,2000
6761,1980
6762,1988
6763,1996
6764,2000
6765,2004
6766,2001
6767,1971
6768,1998
6769,1992
6770,2011
6771,1984
6772,2007
6773,1986
6774,2004
6775,2013
6776,2009
6777,2003
6778,2002
6779,2006
6780,2006
6781,2008
6782,2008
6783,2007
6784,2002
6785,2007
6786,1994
6787,2004
6788,2010
6789,1983
6790,1970
6791,2006
6792,2006
6793,1975
6794,2010
6795,1982
6796,1983
6797,2009
6798,1960
6799,1997
6800,2011
6801,2009
6802,1995
6803,2000
6804,1991
6805,1989
6806,2010
6807,2003
6808,2007
6809,1984
6810,2004
6811,1970
6812,1978
6813,2007
6814,1980
6815,2011
6816,1972
6817,2006
6818,2007
6819,1984
6820,1984
6821,1978
6822,1978
6823,1979
6824,2009
6825,2007
6826,2009
6827,2006
6828,1980
6829,2003
6830,1997
6831,1992
6832,2003
6833,1978
6834,1984
6835,1994
6836,2007
6837,2006
6838,2008
6839,1995
6840,1976
6841,1980
6842,1960
6843,1973
6844,1995
6845,1978
6846,2010
6847,1978
6848,2008
6849,2007
6850,2006
6851,1982
6852,2007
6853,2005
6854,2005
6855,1974
6856,2009
6857,1995
6858,2009
6859,1998
6860,1979
6861,2002
6862,2009
6863,2011
6864,1983
6865,1987
6866,1992
6867,1995
6868,1999
6869,2010
6870,1985
6871,2011
6872,1974
6873,1992
6874,2012
6875,1993
6876,1985
6877,2011
6878,2010
6879,1999
6880,2007
6881,1978
6882,2006
6883,2008
6884,2010
6885,2008
6886,2005
6887,2012
6888,2008
6889,1972
6890,2008
6891,2005
6892,2000
6893,1996
6894,1996
6895,2012
6896,1999
6897,1990
6898,2010
6899,2008
6900,1980
6901,1983
6902,2008
6903,2011
6904,2012
6905,1981
6906,1996
6907,2002
6908,1996
6909,2007
6910,1983
6911,2008
6912,1993
6913,2003
6914,1987
6915,2003
6916,2007
6917,1997
6918,2007
6919,1990
6920,2004
6921,2009
6922,2005
6923,1994
6924,1985
6925,1990
6926,1991
6927,2011
6928,2008
6929,1989
6930,1982
6931,2008
6932,1982
6933,1995
6934,1988
6935,1994
6936,2003
6937,1978
6938,1998
6939,2008
6940,1997
6941,1973
6942,1972
6943,2012
6944,1975
6945,1979
6946,2004
6947,2000
6948,2006
6949,2008
6950,2006
6951,2000
6952,1972
6953,2010
6954,1990
6955,1996
6956,2010
6957,2012
6958,2009
6959,2003
6960,2009
6961,1993
6962,1998
6963,2010
6964,2005
6965,1978
6966,1985
6967,2000
6968,2003
6969,1974
6970,2000
6971,1996
6972,2001
6973,1963
6974,1997
6975,2009
6976,2007
6977,2004
6978,2010
6979,2000
6980,2012
6981,2003
6982,1993
6983,2012
6984,2008
6985,1998
6986,2000
6987,1980
6988,1983
6989,2005
6990,1990
6991,1993
6992,2000
6993,2001
6994,1985
6995,2003
6996,1973
6997,2006
6998,1974
6999,2008
7000,2004
7001,1995
7002,2007
7003,1984
7004,2008
7005,2008
7006,2003
7007,2008
7008,1989
7009,2002
7010,1994
7011,2011
7012,2000
7013,2006
7014,1985
7015,1985
7016,1970
7017,1970
7018,1998
7019,1996
7020,2006
7021,1978
7022,1984
7023,2010
7024,2010
7025,1997
7026,1993
7027,2009
7028,2010
7029,1996
7030,1997
7031,2010
7032,2009
7033,1972
7034,2005
7035,1993
7036,1998
7037,1990
7038,2007
7039,1989
7040,2010
7041,2009
7042,2011
7043,1976
7044,1974
7045,2008
7046,1990
7047,1993
7048,1990
7049,1984
7050,1988
7051,2012
7052,1988
7053,2008
7054,1997
7055,1998
7056,2009
7057,2007
7058,1972
7059,2011
7060,2005
7061,2011
7062,1989
7063,1986
7064,2007
7065,2012
7066,1997
7067,2000
7068,1977
7069,1971
7070,1976
7071,2009
7072,2002
7073,2009
7074,2012
7075,2009
7076,1984
7077,1992
7078,2001
7079,1988
7080,2009
7081,1996
7082,1997
7083,2013
7084,1980
7085,2002
7086,1999
7087,2008
7088,1978
7089,2007
7090,1981
7091,2003
7092,1972
7093,1986
7094,1985
7095,1964
7096,1991
7097,2008
7098,2002
7099,1973
7100,1978
7101,2012
7102,2009
7103,2007
7104,2004
7105,2009
7106,2009
7107,1987
7108,1995
7109,1990
7110,2006
7111,1972
7112,1998
7113,2000
7114,1974
7115,1973
7116,2004
7117,1997
7118,1980
7119,1982
7120,2007
7121,2008
7122,2007
7123,2008
7124,1999
7125,1970
7126,1997
7127,1970
7128,1993
7129,2006
7130,2009
7131,1978
7132,2009
7133,2000
7134,2000
7135,2000
7136,2000
7137,2010
7138,1973
7139,1976
7140,1974
7141,2004
7142,2005
7143,2004
7144,1980
7145,2007
7146,2003
7147,2007
7148,2003
7149,1998
7150,1984
7151,1982
7152,2007
7153,2006
7154,1980
7155,1996
7156,1975
7157,1982
7158,1974
7159,1999
7160,2009
7161,1985
7162,1981
