index,value
57933,1992.441763
57934,1995.919164
57936,1999.230694
57939,1995.919164
57940,1993.310191
57941,1999.636897
57943,1995.919164
57945,1999.636897
57946,1993.310191
57947,1995.919164
57948,1995.919164
57950,1993.310191
57951,1999.230694
57954,1999.636897
57955,1992.441763
57956,1995.919164
57957,1999.230694
57958,1995.919164
57959,1993.310191
57960,1995.919164
57961,1999.230694
57963,1992.441763
57965,1995.919164
57966,1995.919164
57967,1995.919164
57968,1995.919164
57969,1995.919164
57970,1995.919164
57971,1995.919164
57972,1995.919164
57973,1993.310191
57980,1995.919164
57983,1999.230694
57984,1995.919164
57985,1995.919164
57986,1992.441763
57987,1995.919164
57988,1993.310191
57989,1995.919164
57990,1993.310191
57991,1995.919164
57992,1999.636897
57993,1995.919164
57995,1992.441763
57997,1995.919164
57998,1995.919164
57999,1993.310191
58000,1999.636897
58001,1993.310191
58002,1993.310191
58003,1993.310191
58008,1995.919164
58009,1999.636897
58010,1993.310191
58011,1995.919164
58015,1995.919164
58017,1995.919164
58018,1995.919164
58019,1995.919164
58020,1993.310191
58022,1999.636897
58023,1995.919164
58024,1995.919164
58025,1993.310191
58027,1995.919164
58028,1993.310191
58030,1999.636897
58031,1995.919164
58032,1995.919164
58033,1995.919164
58035,1995.919164
58037,2005.3875
58038,1995.919164
58041,1995.919164
58042,1999.636897
58043,1993.310191
58044,1995.919164
58047,1995.919164
58048,1999.636897
58049,1999.230694
58050,1995.919164
58051,1995.919164
58052,1999.636897
58053,1999.230694
58055,1995.919164
58056,1993.310191
58057,1995.919164
58058,1995.919164
58059,1993.310191
58060,1995.919164
58061,1995.919164
58062,1995.919164
58063,1995.919164
58064,1995.919164
58066,1995.919164
58067,1999.636897
58068,1995.919164
58073,1993.310191
58074,2005.3875
58075,1995.919164
58078,1995.919164
58079,1995.919164
58080,1993.310191
58081,1995.919164
58082,1995.919164
58083,1999.636897
58085,1999.636897
58087,1993.310191
58088,1995.919164
58092,1995.919164
58093,1995.919164
58094,1999.636897
58096,1995.919164
58098,1999.230694
58100,1999.230694
58101,1999.636897
58103,1993.310191
58104,1995.919164
58105,1995.919164
58106,1999.636897
58107,1999.230694
58111,1999.230694
58112,1995.919164
58114,1999.636897
58116,1995.919164
58117,1999.636897
58118,1999.636897
58119,1995.919164
58120,1995.919164
58122,1993.310191
58123,1999.636897
58124,1999.230694
58125,1995.919164
58127,1995.919164
58128,1992.441763
58129,1995.919164
58130,1995.919164
58132,1999.636897
58133,1992.441763
58134,1999.230694
58136,1993.310191
58137,1999.636897
58139,1995.919164
58141,1999.636897
58144,1992.441763
58145,1999.636897
58146,1995.919164
58147,1995.919164
58149,1999.230694
58150,1995.919164
58153,1995.919164
58154,1999.636897
58155,1995.919164
58158,1999.636897
58160,1999.636897
58161,1995.919164
58162,1993.310191
58163,1999.230694
58164,1992.441763
58166,1993.310191
58168,1999.636897
58169,1995.919164
58172,1995.919164
58173,1999.230694
58174,1992.441763
58175,1992.441763
58177,1995.919164
58178,1995.919164
58179,1993.310191
58180,1999.636897
58181,1993.310191
58183,1995.919164
58184,1993.310191
58185,1995.919164
58186,1995.919164
58189,1995.919164
58192,1995.919164
58193,1995.919164
58194,1995.919164
58196,1993.310191
58197,1995.919164
58198,1993.310191
58199,1993.310191
58200,1993.310191
58201,1995.919164
58202,1993.310191
58203,1995.919164
58204,1999.636897
58206,1995.919164
58207,1995.919164
58210,1993.310191
58211,1999.636897
58216,1993.310191
58219,1992.441763
58220,1999.636897
58223,1993.310191
58224,1995.919164
58225,1995.919164
58226,1995.919164
58227,1999.230694
58228,1999.230694
58231,1999.636897
58232,1995.919164
58234,1995.919164
58235,1999.636897
58236,1999.636897
58238,1992.441763
58239,1995.919164
58240,1999.636897
58241,1995.919164
58242,1995.919164
58243,1995.919164
58245,1995.919164
58246,1995.919164
58249,1999.230694
58250,1995.919164
58252,1992.441763
58254,1995.919164
58255,1993.310191
58256,1995.919164
58258,1999.636897
58262,1999.230694
58263,1995.919164
58264,1995.919164
58265,1999.636897
58267,1995.919164
58268,1999.636897
58269,1999.636897
58271,1995.919164
58273,1999.636897
58274,1995.919164
58277,1995.919164
58279,1999.636897
58280,1999.636897
58281,1995.919164
58282,1999.636897
58283,1995.919164
58284,1995.919164
58285,1999.230694
58287,1995.919164
58289,1999.230694
58291,1999.230694
58294,1995.919164
58295,1995.919164
58296,1995.919164
58297,1995.919164
58298,1993.310191
58299,1995.919164
58300,1995.919164
58301,1999.636897
58303,1999.636897
58304,1995.919164
58305,1995.919164
58308,1993.310191
58310,1999.230694
58311,1995.919164
58312,1999.230694
58313,1995.919164
58315,1995.919164
58317,1995.919164
58318,1995.919164
58320,1999.636897
58321,1999.230694
58322,2005.3875
58323,1999.230694
58325,1993.310191
58328,1995.919164
58330,1993.310191
58332,1995.919164
58333,1999.636897
58334,1993.310191
58335,1999.636897
58336,1999.230694
58337,1999.636897
58338,1995.919164
58339,1995.919164
58341,1995.919164
58342,1999.636897
58344,1995.919164
58345,1995.919164
58346,1993.310191
58347,1999.636897
58350,1993.310191
58351,1995.919164
58352,1993.310191
58355,1999.230694
58356,1995.919164
58357,1999.636897
58358,1995.919164
58359,1995.919164
58360,1995.919164
58361,1995.919164
58362,1999.230694
58363,1992.441763
58364,1992.441763
58365,1995.919164
58366,1995.919164
58368,1992.441763
58369,1995.919164
58370,1999.230694
58371,1999.636897
58372,1993.310191
58373,1995.919164
58376,1993.310191
58377,1995.919164
58378,1995.919164
58379,1995.919164
58381,1999.636897
58383,1995.919164
58384,1995.919164
58385,1999.636897
58386,1995.919164
58387,1999.230694
58388,1995.919164
58389,1999.636897
58391,1993.314286
58392,1995.919164
58393,1999.230694
58394,1999.230694
58396,1999.636897
58398,1995.919164
58399,1999.636897
58401,1995.919164
58405,1995.919164
58408,1993.310191
58409,1999.230694
58410,1995.919164
58411,1995.919164
58414,1999.636897
58418,1995.919164
58421,1993.310191
58423,1995.919164
58425,1995.919164
58427,1992.441763
58428,1999.230694
58431,1995.919164
58433,1995.919164
58434,1995.919164
58436,1995.919164
58437,1995.919164
58438,1995.919164
58439,1999.636897
58440,1999.636897
58441,1999.636897
58443,1995.919164
58444,1995.919164
58448,1995.919164
58449,1999.636897
58450,1995.919164
58452,1993.310191
58453,1995.919164
58454,2005.3875
58455,1995.919164
58456,1995.919164
58457,1993.310191
58458,1995.919164
58459,1999.230694
58460,1995.919164
58461,1999.636897
58462,1995.919164
58464,1993.310191
58465,1995.919164
58468,1995.919164
58469,1999.636897
58470,1999.636897
58472,1995.919164
58473,1995.919164
58474,1995.919164
58480,1999.230694
58482,1995.919164
58484,1993.310191
58485,1999.636897
58486,1999.230694
58487,1999.230694
58488,1995.919164
58489,1999.230694
58491,1995.919164
58492,1995.919164
58493,1999.230694
58494,1999.230694
58495,1993.310191
58497,1995.919164
58499,1999.636897
58500,1995.919164
58504,1999.636897
58505,1995.919164
58507,1993.310191
58508,1995.919164
58509,1995.919164
58510,1995.919164
58512,1995.919164
58513,1999.636897
58515,1995.919164
58518,1999.230694
58519,1999.230694
58520,1999.230694
58521,1999.636897
58522,1999.636897
58524,1993.310191
58525,1995.919164
58526,1995.919164
58527,1995.919164
58528,1999.636897
58529,1992.441763
58531,1995.919164
58532,1995.919164
58533,1995.919164
58534,1995.919164
58536,1995.919164
58537,1995.919164
58538,1995.919164
58539,1995.919164
58540,1995.919164
58542,1995.919164
58546,1995.919164
58547,1999.230694
58549,1993.310191
58554,1999.230694
58556,1999.636897
58558,1999.230694
58559,1995.919164
58560,1992.441763
58562,1993.310191
58563,1995.919164
58564,1999.230694
58565,1999.636897
58566,1995.919164
58567,1995.919164
58569,1993.310191
58570,1995.919164
58571,2005.3875
58573,1995.919164
58575,1995.919164
58576,1999.230694
58577,1995.919164
58580,1999.230694
58582,1999.230694
58583,1999.636897
58584,1995.919164
58586,1992.441763
58587,1995.919164
58588,1995.919164
58589,1995.919164
58590,1999.230694
58591,1995.919164
58593,1995.919164
58594,1995.919164
58595,1999.230694
58596,1993.310191
58598,1993.310191
58599,1993.310191
58602,1995.919164
58603,1999.230694
58604,1995.919164
58605,1993.310191
58609,1995.919164
58610,1992.441763
58614,1995.919164
58617,1999.230694
58619,1999.636897
58622,1995.919164
58623,1992.441763
58624,2005.3875
58625,1995.919164
58626,1992.441763
58627,1995.919164
58628,1993.310191
58631,1993.310191
58632,1993.310191
58633,1999.636897
58634,1995.919164
58635,1999.636897
58636,1999.636897
58637,1995.919164
58638,1992.441763
58639,1999.636897
58642,1999.636897
58643,1995.919164
58644,1999.636897
58646,1995.919164
58647,1999.636897
58648,1995.919164
58649,1995.919164
58650,1995.919164
58651,1999.636897
58652,1993.310191
58654,1995.919164
58655,1999.636897
58658,1995.919164
58659,1995.919164
58660,1995.919164
58662,1995.919164
58664,1995.919164
58665,1992.441763
58666,1999.636897
58668,1993.310191
58670,1993.310191
58674,1995.919164
58675,1992.441763
58677,1999.636897
58679,1995.919164
58680,1995.919164
58681,1995.919164
58683,1993.310191
58684,1995.919164
58685,1995.919164
58686,1999.230694
58687,1995.919164
58688,1995.919164
58690,1999.636897
58692,1995.919164
58693,1999.230694
58694,1999.636897
58696,1999.636897
58697,1995.919164
58698,1995.919164
58699,1995.919164
58700,1999.636897
58701,1999.230694
58703,1995.919164
58706,1993.310191
58708,1999.636897
58709,1999.230694
58710,1995.919164
58712,1995.919164
58715,1995.919164
58716,1995.919164
58717,1999.636897
58718,1999.230694
58719,1995.919164
58720,1999.230694
58721,1993.310191
58722,1999.636897
58723,1995.919164
58724,1993.310191
58725,1995.919164
58726,1999.636897
58730,1995.919164
58732,1995.919164
58736,1999.636897
58740,1992.441763
58744,1995.919164
58747,1995.919164
58750,1995.919164
58751,1995.919164
58752,1999.230694
58754,1995.919164
58755,1995.919164
58756,1999.636897
58758,1995.919164
58759,1995.919164
58760,1995.919164
58761,1999.636897
58762,1999.636897
58763,1999.230694
58764,1995.919164
58766,1995.919164
58767,1995.919164
58768,1992.441763
58769,1995.919164
58770,1993.310191
58772,1995.919164
58773,1999.230694
58775,1995.919164
58776,1999.230694
58777,1995.919164
58779,1995.919164
58780,1999.636897
58781,1995.919164
58782,1995.919164
58785,1999.230694
58786,1995.919164
58788,1995.919164
58789,1995.919164
58793,1993.310191
58794,1999.230694
58795,1999.230694
58796,1995.919164
58799,1995.919164
58800,1995.919164
58802,1999.636897
58803,1999.230694
58804,1995.919164
58807,1999.230694
58809,1993.310191
58810,1999.636897
58811,1995.919164
58813,1999.230694
58815,1992.441763
58816,1995.919164
58817,1999.636897
58819,1999.230694
58820,2005.3875
58821,1999.636897
58822,1995.919164
58824,1999.636897
58825,1999.636897
58826,1999.230694
58828,1992.441763
58829,1999.636897
58830,1995.919164
58833,1995.919164
58835,1995.919164
58836,1999.636897
58838,1993.310191
58839,1995.919164
58842,2005.3875
58844,1995.919164
58847,1995.919164
58848,1995.919164
58849,1995.919164
58850,1995.919164
58851,1993.310191
58852,1993.310191
58855,1995.919164
58856,1995.919164
58857,1999.636897
58860,1995.919164
58862,1993.310191
58863,1995.919164
58865,1999.636897
58867,1999.230694
58868,1995.919164
58869,1995.919164
58870,1995.919164
58871,1995.919164
58872,1999.230694
58873,1999.636897
58874,1995.919164
58876,1995.919164
58880,1993.310191
58882,1995.919164
58883,1995.919164
58888,1995.919164
58889,1995.919164
58890,1999.636897
58891,1999.230694
58893,1995.919164
58894,1995.919164
58895,1995.919164
58897,1995.919164
58898,1995.919164
58899,1995.919164
58900,1995.919164
58901,1995.919164
58902,1999.636897
58903,1995.919164
58904,1995.919164
58906,1999.230694
58908,1992.441763
58913,1999.230694
58914,1999.636897
58915,1999.230694
58916,1999.636897
58918,1995.919164
58919,1995.919164
58920,1999.636897
58921,1995.919164
58922,1999.636897
58923,1995.919164
58924,1995.919164
58925,1992.441763
58926,1999.230694
58927,1992.441763
58928,1999.230694
58929,1999.636897
58931,1995.919164
58932,1995.919164
58933,1995.919164
58936,1995.919164
58937,1999.230694
58938,1999.636897
58940,1999.636897
58941,1995.919164
58942,1999.230694
58943,1999.230694
58945,1995.919164
58949,1995.919164
58952,1995.919164
58953,1999.636897
58954,1995.919164
58956,1995.919164
58957,1995.919164
58958,1999.230694
58959,1993.310191
58960,1993.310191
58961,1995.919164
58963,1995.919164
58964,1995.919164
58965,1999.230694
58966,1999.230694
58967,1995.919164
58970,1995.919164
58971,1999.230694
58973,1999.230694
58974,1999.636897
58976,1999.230694
58977,1999.636897
58978,1995.919164
58979,1995.919164
58980,1992.441763
58983,1995.919164
58984,1995.919164
58985,1999.230694
58987,1993.310191
58988,1995.919164
58990,1995.919164
58992,1995.919164
58995,1999.636897
58998,1995.919164
58999,1995.919164
59001,1992.441763
59002,1995.919164
59003,1995.919164
59004,1995.919164
59005,1995.919164
59006,1993.310191
59011,1995.919164
59012,1999.636897
59014,1995.919164
59015,1995.919164
59016,1999.230694
59018,1999.636897
59019,1995.919164
59020,1999.230694
59021,1995.919164
59022,1999.636897
59024,1993.310191
59025,1995.919164
59026,1995.919164
59028,1995.919164
59029,1995.919164
59030,1995.919164
59031,1995.919164
59032,1995.919164
59034,1999.636897
59039,1999.230694
59040,1999.636897
59042,1995.919164
59043,1993.310191
59045,1999.230694
59049,1999.230694
59050,1995.919164
59051,1993.310191
59053,1999.636897
59054,1993.310191
59055,1995.919164
59056,1999.636897
59057,1995.919164
59058,1995.919164
59059,1993.310191
59060,1999.230694
59062,1995.919164
59063,1995.919164
59064,1993.310191
59066,1993.310191
59067,1999.636897
59070,1999.636897
59071,1995.919164
59073,1999.636897
59074,1995.919164
59075,1999.230694
59076,1993.310191
59077,1992.441763
59078,1995.919164
59079,1999.230694
59083,1999.636897
59084,1999.636897
59085,1995.919164
59088,1995.919164
59089,1995.919164
59090,1999.636897
59094,1999.230694
59095,1995.919164
59096,1999.636897
59098,1999.636897
59100,1995.919164
59101,1995.919164
59102,1999.230694
59103,1999.636897
59104,1995.919164
59106,1999.230694
59108,1995.919164
59109,1992.441763
59112,1999.636897
59113,1995.919164
59114,1995.919164
59116,1995.919164
59117,1995.919164
59118,1993.310191
59119,1995.919164
59122,1995.919164
59123,1995.919164
59124,1999.230694
59125,1999.230694
59127,1995.919164
59128,1992.441763
59129,1995.919164
59130,1993.310191
59131,2005.3875
59132,1995.919164
59133,1995.919164
59134,1995.919164
59138,1995.919164
59140,1995.919164
59141,1995.919164
59142,1999.636897
59145,1999.636897
59146,1995.919164
59148,1999.230694
59149,1992.441763
59150,1995.919164
59151,1999.230694
59152,1999.230694
59153,1995.919164
59154,1999.636897
59155,1995.919164
59156,1999.636897
59157,1995.919164
59159,1995.919164
59160,1999.230694
59161,1999.636897
59163,1999.230694
59164,1993.310191
59169,1999.230694
59170,1995.919164
59171,1995.919164
59173,1995.919164
59175,1995.919164
59176,1995.919164
59177,1999.636897
59178,1995.919164
59181,1993.310191
59183,1999.636897
59185,1995.919164
59186,1999.636897
59187,1995.919164
59190,1993.310191
59191,1999.636897
59192,1995.919164
59193,1995.919164
59194,1999.636897
59195,1999.230694
59196,1995.919164
59197,1999.230694
59198,2005.3875
59199,1995.919164
59200,1992.441763
59201,1993.310191
59204,1999.636897
59205,1995.919164
59207,1999.636897
59209,1999.230694
59211,1995.919164
59212,1995.919164
59213,2005.3875
59214,1995.919164
59216,1995.919164
59217,1995.919164
59219,1995.919164
59222,1995.919164
59225,1999.636897
59226,1995.919164
59227,1995.919164
59228,1995.919164
59234,1995.919164
59235,1999.636897
59236,1993.310191
59237,1999.230694
59239,1995.919164
59241,1995.919164
59242,1995.919164
59243,1999.636897
59246,1999.636897
59247,1995.919164
59250,1995.919164
59251,1995.919164
59253,1999.230694
59254,1999.636897
59256,1999.636897
59258,1999.636897
59263,1999.230694
59265,1995.919164
59266,1995.919164
59267,1995.919164
59268,1999.636897
59269,1993.310191
59270,1993.310191
59272,1999.636897
59273,1995.919164
59275,1995.919164
59276,1999.230694
59277,1995.919164
59278,1999.230694
59280,1995.919164
59281,1995.919164
59285,1995.919164
59288,1995.919164
59290,1995.919164
59292,1999.230694
59293,2005.3875
59294,1995.919164
59296,1995.919164
59297,1999.636897
59298,1999.636897
59299,1995.919164
59300,1999.230694
59301,1995.919164
59302,1999.636897
59303,1995.919164
59305,1992.441763
59306,1995.919164
59307,1995.919164
59308,1995.919164
59309,1999.230694
59311,1995.919164
59313,1995.919164
59314,1995.919164
59315,1999.636897
59316,1999.636897
59317,1995.919164
59318,1999.636897
59319,1995.919164
59320,1999.230694
59321,1995.919164
59322,1999.636897
59323,1999.230694
59325,1999.230694
59326,1995.919164
59327,1995.919164
59328,1999.636897
59330,1995.919164
59331,1995.919164
59332,1995.919164
59333,1999.230694
59336,1995.919164
59337,1995.919164
59338,1995.919164
59340,1995.919164
59341,1995.919164
59343,1995.919164
59345,1995.919164
59346,1995.919164
59347,1993.310191
59348,1995.919164
59351,1999.230694
59353,1995.919164
59355,1999.636897
59356,1999.230694
59357,1999.636897
59358,1995.919164
59362,2005.3875
59363,1999.636897
59365,1995.919164
59366,1999.636897
59367,1995.919164
59373,1999.636897
59375,1995.919164
59376,1993.310191
59378,1995.919164
59380,1995.919164
59381,1995.919164
59382,1995.919164
59383,1999.636897
59385,1999.636897
59386,1999.636897
59387,1999.230694
59388,1995.919164
59389,1999.636897
59390,1999.636897
59391,1995.919164
59394,1999.230694
59395,1995.919164
59396,1995.919164
59399,1999.636897
4,1995.919164
6,1999.636897
7,1999.636897
8,1999.636897
9,1999.636897
12,1999.636897
14,1999.636897
21,1999.636897
27,1999.636897
30,1999.636897
34,1999.636897
36,1995.919164
37,1995.919164
45,1993.314286
47,1995.919164
52,1995.919164
53,1999.230694
54,1995.919164
59,1999.636897
67,1995.919164
71,1995.919164
72,1995.919164
75,1999.230694
79,1999.636897
83,1999.636897
85,1999.636897
87,1995.919164
89,1992.441763
94,1999.636897
97,1999.230694
99,1992.441763
106,1999.636897
107,1999.636897
109,1993.310191
112,1999.636897
113,1995.919164
114,1995.919164
115,1995.919164
121,1993.310191
122,1995.919164
124,1995.919164
125,1993.310191
128,1999.636897
129,1993.310191
130,1999.636897
131,1995.919164
132,1995.919164
133,1993.310191
136,1999.636897
138,1999.636897
139,1995.919164
140,1995.919164
142,1999.636897
145,1999.230694
146,1995.919164
149,1995.919164
151,1995.919164
156,1995.919164
157,1993.310191
158,1999.636897
164,1999.636897
166,1999.230694
168,1995.919164
177,1993.310191
178,1999.636897
181,1999.230694
184,1999.636897
186,1999.636897
187,1999.636897
188,1995.919164
189,1995.919164
192,1999.636897
199,1995.919164
200,1995.919164
204,1995.919164
205,1995.919164
206,1995.919164
211,1995.919164
213,1995.919164
215,1995.919164
217,1999.636897
219,1999.636897
228,1999.636897
229,1999.636897
235,1995.919164
236,1993.310191
238,1995.919164
239,1999.636897
241,1993.310191
242,1992.441763
245,1995.919164
253,1999.636897
255,1993.310191
256,1999.636897
260,1993.310191
262,1992.441763
263,1993.310191
264,1995.919164
268,1995.919164
270,1995.919164
271,1993.310191
272,1999.636897
273,1999.636897
282,1995.919164
285,1999.636897
287,1999.636897
295,1992.441763
298,1999.636897
300,1995.919164
301,1999.636897
302,1999.636897
303,1995.919164
304,1999.230694
305,1999.636897
306,1999.636897
307,1995.919164
309,1999.636897
311,1995.919164
312,1995.919164
313,1993.310191
319,1995.919164
320,1999.636897
321,1999.636897
322,1995.919164
323,1993.310191
324,1995.919164
326,1999.230694
329,1992.441763
332,1999.636897
333,1999.636897
334,1999.636897
336,1992.441763
340,1993.310191
342,1995.919164
346,1999.636897
352,1999.636897
355,1995.919164
357,1995.919164
358,1995.919164
360,1995.919164
363,1999.230694
368,1999.636897
370,1999.230694
377,1992.441763
379,1999.230694
386,1999.636897
387,1999.636897
390,1999.636897
394,1995.919164
397,1995.919164
400,1999.636897
403,1995.919164
404,1999.636897
405,1999.636897
406,1999.636897
411,1995.919164
413,1995.919164
416,1992.441763
423,1995.919164
427,1995.919164
429,1995.919164
431,1999.636897
433,1999.636897
434,1995.919164
437,1999.636897
439,1999.636897
443,1995.919164
445,1995.919164
446,1995.919164
447,1999.636897
449,1995.919164
451,1999.230694
454,1995.919164
459,1999.636897
462,1995.919164
472,1999.636897
474,1999.636897
481,1999.636897
484,1992.441763
490,1999.230694
491,1999.636897
492,1993.310191
494,1993.310191
502,1995.919164
512,1995.919164
514,1995.919164
518,1999.636897
521,1999.636897
524,1995.919164
525,1995.919164
530,1999.636897
533,1999.636897
535,1999.636897
538,1995.919164
541,1995.919164
542,1995.919164
555,1999.636897
556,1995.919164
558,1999.636897
560,1995.919164
565,1999.230694
568,1995.919164
571,1999.636897
572,1999.636897
580,1999.636897
583,1999.636897
584,1999.636897
588,1992.441763
595,1995.919164
600,2005.3875
602,1993.310191
603,1999.636897
604,1999.230694
609,1995.919164
610,1995.919164
612,1999.636897
613,1999.636897
614,1999.636897
619,1999.636897
623,1999.636897
627,1995.919164
630,1993.310191
631,1995.919164
633,1999.636897
637,1999.636897
647,1995.919164
648,1993.310191
652,1999.636897
656,1999.636897
659,1999.636897
666,1999.636897
667,1999.636897
668,1999.230694
671,1999.636897
678,1993.310191
679,1999.636897
680,1995.919164
683,1999.636897
686,1995.919164
687,1999.636897
690,1993.310191
691,1995.919164
692,1995.919164
693,1993.310191
694,1995.919164
697,1999.636897
700,1999.636897
705,1999.636897
707,1999.636897
708,1995.919164
714,1992.441763
717,1999.636897
720,1999.636897
723,1999.636897
724,1995.919164
725,1999.636897
732,1999.636897
733,1999.636897
736,1999.636897
737,1999.636897
739,1992.441763
740,1995.919164
741,1995.919164
744,1993.310191
751,1995.919164
753,1992.441763
755,1999.636897
759,1999.636897
760,1992.441763
771,1999.636897
775,1995.919164
776,1993.310191
778,1992.441763
780,1992.441763
781,1999.636897
782,1999.230694
785,1999.636897
787,1995.919164
791,1999.636897
796,1992.441763
797,1993.310191
798,1999.636897
799,1999.636897
802,1999.230694
810,1999.230694
813,1999.636897
816,1995.919164
824,1995.919164
827,1993.310191
828,1993.310191
832,1995.919164
838,1999.636897
839,1999.636897
842,1999.636897
845,1999.636897
846,1995.919164
847,1995.919164
848,1995.919164
852,1993.310191
854,1992.441763
855,1999.636897
859,1995.919164
861,1999.230694
864,1999.636897
872,1995.919164
874,1999.636897
875,1999.636897
877,1995.919164
879,1995.919164
885,1999.636897
887,1999.636897
892,1999.636897
893,1999.636897
895,1993.310191
902,1993.310191
908,1999.636897
909,1999.636897
911,1999.636897
915,1993.310191
918,1993.310191
921,1995.919164
923,1993.310191
925,1999.636897
926,1999.636897
928,1995.919164
929,1999.230694
933,1999.636897
935,1993.310191
939,1999.636897
941,1992.441763
946,1993.310191
953,1995.919164
954,1999.636897
955,1993.310191
956,1995.919164
960,1995.919164
961,1999.636897
964,1999.636897
965,1999.230694
966,1992.441763
970,1999.636897
971,1999.636897
973,1995.919164
974,1995.919164
980,1995.919164
984,1999.636897
985,1999.636897
989,1995.919164
992,1993.310191
994,1992.441763
995,1995.919164
997,1995.919164
1001,1999.636897
1003,1993.310191
1005,1995.919164
1008,1993.310191
1010,1995.919164
1012,1995.919164
1013,1992.441763
1019,1993.310191
1021,1999.636897
1024,1992.441763
1025,1999.636897
1028,1999.636897
1029,1995.919164
1032,1993.310191
1036,1995.919164
1038,1999.636897
1039,1999.230694
1050,1993.310191
1052,1995.919164
1053,1995.919164
1054,1999.636897
1055,1995.919164
1067,1992.441763
1071,1999.636897
1078,1995.919164
1079,1999.636897
1082,1992.441763
1084,1999.636897
1086,1999.636897
1094,1999.636897
1095,1999.636897
1097,1995.919164
1102,1993.310191
1104,1999.636897
1105,1993.310191
1106,1995.919164
1108,1999.636897
1109,1999.636897
1110,1999.636897
1113,1999.636897
1117,1999.636897
1118,1992.441763
1119,1995.919164
1120,1995.919164
1121,1995.919164
1122,1999.636897
1124,1995.919164
1126,1995.919164
1127,1995.919164
1128,1995.919164
1133,1999.636897
1136,1999.636897
1140,1999.636897
1141,1999.636897
1142,1995.919164
1145,1999.636897
1149,1999.230694
1151,1995.919164
1152,1995.919164
1153,1995.919164
1157,1999.636897
1158,1995.919164
1159,1999.636897
1162,1999.636897
1163,1999.636897
1165,1995.919164
1167,1995.919164
1168,1999.636897
1169,1999.636897
1171,1993.310191
1173,1999.636897
1181,1993.310191
1183,1993.310191
1186,1993.310191
1187,1995.919164
1188,1999.636897
1190,1999.636897
1191,1999.636897
1201,1995.919164
1206,1995.919164
1208,1993.310191
1212,1995.919164
1217,1999.636897
1218,1992.441763
1219,1999.636897
1223,1999.636897
1227,1995.919164
1228,1995.919164
1232,1999.636897
1236,1992.441763
1240,1993.310191
1243,1995.919164
1244,1999.636897
1247,1995.919164
1248,1999.636897
1250,1993.310191
1251,1999.636897
1252,1999.636897
1253,1993.310191
1255,1999.636897
1256,1995.919164
1263,1992.441763
1264,1999.636897
1265,1999.636897
1268,1995.919164
1270,1999.636897
1279,1999.230694
1292,1993.310191
1296,1995.919164
1303,1995.919164
1315,1999.230694
1319,1992.441763
1320,1999.636897
1321,1999.636897
1322,1999.636897
1323,1993.310191
1326,1999.230694
1328,1995.919164
1333,1999.636897
1334,1999.636897
1335,1995.919164
1341,1995.919164
1346,1995.919164
1348,1992.441763
1349,1995.919164
1351,1992.441763
1354,1992.441763
1357,1993.310191
1361,1999.636897
1362,1999.230694
1364,1999.636897
1369,1999.636897
1370,1995.919164
1375,1999.636897
1377,1995.919164
1378,1995.919164
1387,1995.919164
1392,1999.636897
1394,1993.310191
1396,1999.230694
1398,1999.230694
1402,1999.636897
1405,1999.636897
1409,1992.441763
1413,1995.919164
1417,1999.230694
1420,1995.919164
1423,1995.919164
1424,1999.636897
1428,1995.919164
1433,1993.310191
1436,1999.636897
1441,1999.636897
1443,1993.310191
1444,1999.636897
1445,1999.636897
1446,1999.636897
1449,1999.636897
1450,1999.636897
1451,1999.636897
1452,1995.919164
1454,1999.636897
1458,1999.636897
1459,1995.919164
1462,1993.310191
1463,1999.636897
1467,1995.919164
1469,1999.636897
1473,1995.919164
1478,1999.636897
1480,1992.441763
1481,1999.636897
1483,1995.919164
1487,1995.919164
1492,1993.310191
1499,1995.919164
1500,1999.636897
1502,1993.310191
1503,1995.919164
1506,1995.919164
1508,1999.636897
1511,1995.919164
1516,1992.441763
1521,1995.919164
1523,1995.919164
1525,1993.310191
1530,1995.919164
1531,1993.310191
1535,1992.441763
1538,1999.636897
1544,1995.919164
1545,1999.636897
1549,1993.310191
1554,1995.919164
1561,1999.636897
1564,1993.310191
1565,1993.310191
1569,1999.636897
1571,1999.636897
1572,1995.919164
1574,1993.310191
1578,1999.636897
1582,1999.636897
1583,1992.441763
1584,1999.636897
1587,1995.919164
1588,1995.919164
1589,1993.314286
1593,1993.310191
1598,1999.636897
1600,1999.636897
1601,1999.636897
1602,1995.919164
1606,1999.636897
1611,1999.636897
1619,1999.636897
1622,1993.310191
1623,1999.636897
1624,1995.919164
1626,1995.919164
1632,1999.230694
1634,1999.230694
1642,1999.636897
1644,1999.636897
1645,1999.636897
1646,1999.230694
1653,1995.919164
1654,1992.441763
1659,1999.636897
1661,1995.919164
1663,1999.636897
1664,1999.636897
1669,1999.636897
1672,1995.919164
1679,1999.636897
1680,1999.636897
1683,1993.310191
1685,1992.441763
1686,1995.919164
1689,1999.636897
1698,1999.636897
1699,1999.636897
1708,1995.919164
1709,1999.636897
1717,1995.919164
1721,1999.636897
1723,1999.636897
1725,1995.919164
1727,1995.919164
1728,1993.310191
1734,1995.919164
1735,1999.636897
1736,1999.636897
1737,1995.919164
1738,1999.636897
1739,1999.636897
1741,1993.310191
1747,1993.310191
1748,1995.919164
1753,1995.919164
1754,1995.919164
1755,1995.919164
1760,1995.919164
1766,1999.636897
1770,1993.310191
1773,1995.919164
1774,1999.230694
